accel,filter_accel,velocity,distance,pressure,temp,altitude,high
0.008745,0.007509,0.000000,0.000000,99376.830000,25.700000,169.127206,0.025784
0.008634,0.007599,0.000000,0.000000,99376.830000,25.700000,169.127206,0.025784
0.001519,0.007671,0.000000,0.000000,99376.830000,25.700000,169.127206,0.025784
0.005955,0.007702,0.000000,0.000000,99376.830000,25.700000,169.127206,0.025784
0.003238,0.007696,0.000000,0.000000,99376.870000,25.700000,169.123706,0.022284
-0.003405,0.007640,0.000000,0.000000,99376.870000,25.700000,169.123706,0.022284
-0.017572,0.007469,0.000000,0.000000,99376.870000,25.700000,169.123706,0.022284
-0.005912,0.007146,0.000000,0.000000,99376.870000,25.700000,169.123706,0.022284
0.008583,0.006748,0.000000,0.000000,99376.870000,25.700000,169.123706,0.022284
0.008757,0.006388,0.000000,0.000000,99376.870000,25.700000,169.123706,0.022284
0.015825,0.006113,0.000000,0.000000,99376.900000,25.700000,169.121081,0.019659
0.020649,0.005961,0.000000,0.000000,99376.900000,25.700000,169.121081,0.019659
0.030347,0.005980,0.000000,0.000000,99376.900000,25.700000,169.121081,0.019659
-0.010529,0.006106,0.000000,0.000000,99376.900000,25.700000,169.121081,0.019659
0.032801,0.006257,0.000000,0.000000,99376.900000,25.700000,169.121081,0.019659
0.040084,0.006554,0.000000,0.000000,99376.900000,25.700000,169.121081,0.019659
0.004229,0.007026,0.000000,0.000000,99376.900000,25.700000,169.121081,0.019659
0.001579,0.007487,0.000000,0.000000,99376.870000,25.700000,169.123706,0.022284
0.006420,0.007849,0.000000,0.000000,99376.870000,25.700000,169.123706,0.022284
0.035094,0.008205,0.000000,0.000000,99376.870000,25.700000,169.123706,0.022284
0.001700,0.008622,0.000000,0.000000,99376.870000,25.700000,169.123706,0.022284
-0.000806,0.008991,0.000000,0.000000,99376.870000,25.700000,169.123706,0.022284
0.023385,0.009282,0.000000,0.000000,99376.870000,25.700000,169.123706,0.022284
-0.005777,0.009541,0.000000,0.000000,99376.870000,25.700000,169.123706,0.022284
-0.012730,0.009674,0.000000,0.000000,99376.870000,25.700000,169.123706,0.022284
0.006465,0.009639,0.000000,0.000000,99376.870000,25.700000,169.123706,0.022284
0.025218,0.009579,0.000000,0.000000,99376.870000,25.700000,169.123706,0.022284
0.003588,0.009578,0.000000,0.000000,99376.870000,25.700000,169.123706,0.022284
0.001275,0.009567,0.000000,0.000000,99376.870000,25.700000,169.123706,0.022284
0.003474,0.009490,0.000000,0.000000,99376.830000,25.700000,169.127206,0.025784
0.011024,0.009378,0.000000,0.000000,99376.830000,25.700000,169.127206,0.025784
-0.007719,0.009235,0.000000,0.000000,99376.830000,25.700000,169.127206,0.025784
-0.022914,0.008960,0.000000,0.000000,99376.830000,25.700000,169.127206,0.025784
-0.024840,0.008452,0.000000,0.000000,99376.830000,25.700000,169.127206,0.025784
0.025741,0.007821,0.000000,0.000000,99376.830000,25.700000,169.127206,0.025784
0.015676,0.007299,0.000000,0.000000,99376.830000,25.700000,169.127206,0.025784
0.006128,0.006927,0.000000,0.000000,99376.710000,25.700000,169.137706,0.036284
0.025830,0.006666,0.000000,0.000000,99376.710000,25.700000,169.137706,0.036284
-0.025091,0.006453,0.000000,0.000000,99376.710000,25.700000,169.137706,0.036284
0.035269,0.006234,0.000000,0.000000,99376.710000,25.700000,169.137706,0.036284
-0.014980,0.006057,0.000000,0.000000,99376.710000,25.700000,169.137706,0.036284
0.006253,0.005873,0.000000,0.000000,99376.710000,25.700000,169.137706,0.036284
0.004174,0.005662,0.000000,0.000000,99376.690000,25.700000,169.139456,0.038034
0.003944,0.005470,0.000000,0.000000,99376.690000,25.700000,169.139456,0.038034
0.015720,0.005317,0.000000,0.000000,99376.690000,25.700000,169.139456,0.038034
0.013770,0.005250,0.000000,0.000000,99376.690000,25.700000,169.139456,0.038034
-0.015228,0.005208,0.000000,0.000000,99376.690000,25.700000,169.139456,0.038034
0.004062,0.005093,0.000000,0.000000,99376.710000,25.700000,169.137706,0.036284
0.018570,0.004973,0.000000,0.000000,99376.710000,25.700000,169.137706,0.036284
0.068579,0.005080,0.000000,0.000000,99376.710000,25.700000,169.137706,0.036284
0.106778,0.005744,0.000000,0.000000,99376.710000,25.700000,169.137706,0.036284
0.042374,0.007030,0.000000,0.000000,99376.710000,25.700000,169.137706,0.036284
0.077625,0.008715,0.000000,0.000000,99376.710000,25.700000,169.137706,0.036284
0.066302,0.010716,0.000000,0.000000,99376.710000,25.700000,169.137706,0.036284
0.032785,0.012923,0.000000,0.000000,99376.710000,25.700000,169.137706,0.036284
-0.003213,0.015020,0.000000,0.000000,99376.710000,25.700000,169.137706,0.036284
0.015997,0.016797,0.000000,0.000000,99376.710000,25.700000,169.137706,0.036284
-0.013062,0.018217,0.000000,0.000000,99376.710000,25.700000,169.137706,0.036284
-0.003349,0.019245,0.000000,0.000000,99376.710000,25.700000,169.137706,0.036284
-0.027133,0.019845,0.000000,0.000000,99376.660000,25.700000,169.142081,0.040659
-0.067930,0.019883,0.000000,0.000000,99376.660000,25.700000,169.142081,0.040659
-0.048754,0.019229,0.000000,0.000000,99376.660000,25.700000,169.142081,0.040659
-0.065470,0.017936,0.000000,0.000000,99376.660000,25.700000,169.142081,0.040659
-0.053305,0.016096,0.000000,0.000000,99376.660000,25.700000,169.142081,0.040659
-0.048547,0.013828,0.000000,0.000000,99376.790000,25.700000,169.130706,0.029284
-0.055869,0.011244,0.000000,0.000000,99376.790000,25.700000,169.130706,0.029284
-0.012747,0.008488,0.000000,0.000000,99376.790000,25.700000,169.130706,0.029284
-0.062955,0.005678,0.000000,0.000000,99376.790000,25.700000,169.130706,0.029284
-0.065627,0.002705,0.000000,0.000000,99376.790000,25.700000,169.130706,0.029284
-0.039183,-0.000450,0.000000,0.000000,99376.790000,25.700000,169.130706,0.029284
-0.029302,-0.003591,0.000000,0.000000,99376.820000,25.700000,169.128081,0.026659
-0.020007,-0.006559,0.000000,0.000000,99376.820000,25.700000,169.128081,0.026659
-0.007929,-0.009255,0.000000,0.000000,99376.820000,25.700000,169.128081,0.026659
-0.005485,-0.011603,0.000000,0.000000,99376.820000,25.700000,169.128081,0.026659
-0.017554,-0.013616,0.000000,0.000000,99376.820000,25.700000,169.128081,0.026659
-0.039144,-0.015423,0.000000,0.000000,99376.820000,25.700000,169.128081,0.026659
-0.036659,-0.017157,0.000000,0.000000,99376.830000,25.700000,169.127206,0.025784
-0.022288,-0.018817,0.000000,0.000000,99376.830000,25.700000,169.127206,0.025784
-0.017749,-0.020312,0.000000,0.000000,99376.830000,25.700000,169.127206,0.025784
-0.022642,-0.021608,0.000000,0.000000,99376.830000,25.700000,169.127206,0.025784
-0.022439,-0.022730,0.000000,0.000000,99376.830000,25.700000,169.127206,0.025784
-0.072548,-0.023819,0.000000,0.000000,99376.830000,25.700000,169.127206,0.025784
-0.039179,-0.025026,0.000000,0.000000,99376.910000,25.700000,169.120206,0.018784
-0.039137,-0.026285,0.000000,0.000000,99376.910000,25.700000,169.120206,0.018784
-0.060891,-0.027550,0.000000,0.000000,99376.910000,25.700000,169.120206,0.018784
-0.065450,-0.028921,0.000000,0.000000,99376.910000,25.700000,169.120206,0.018784
-0.086922,-0.030495,-0.000308,-0.000005,99376.910000,25.700000,169.120206,0.018784
-0.106360,-0.032387,-0.000635,-0.000013,99376.910000,25.700000,169.120206,0.018784
-0.142066,-0.034765,-0.000999,-0.000025,99376.910000,25.700000,169.120206,0.018784
-0.127747,-0.037721,-0.001380,-0.000041,99376.910000,25.700000,169.120206,0.018784
-0.156440,-0.041236,-0.001796,-0.000061,99376.910000,25.700000,169.120206,0.018784
-0.168389,-0.045331,-0.002255,-0.000086,99376.910000,25.700000,169.120206,0.018784
-0.182650,-0.050050,-0.002760,-0.000117,99376.910000,25.700000,169.120206,0.018784
-0.185229,-0.055366,-0.003322,-0.000153,99376.910000,25.700000,169.120206,0.018784
-0.208950,-0.061251,-0.003939,-0.000196,99376.910000,25.700000,169.120206,0.018784
-0.204249,-0.067683,-0.004629,-0.000247,99376.830000,25.700000,169.127206,0.025784
-0.213980,-0.074583,-0.005387,-0.000305,99376.830000,25.700000,169.127206,0.025784
-0.240039,-0.081922,-0.006215,-0.000372,99376.830000,25.700000,169.127206,0.025784
-0.209036,-0.089645,-0.007120,-0.000449,99376.830000,25.700000,169.127206,0.025784
-0.269061,-0.097685,-0.008164,-0.000542,99376.830000,25.700000,169.127206,0.025784
-0.221040,-0.106020,-0.009234,-0.000640,99376.830000,25.700000,169.127206,0.025784
-0.249681,-0.114516,-0.010391,-0.000751,99376.880000,25.700000,169.122831,0.021409
-0.242531,-0.123076,-0.011634,-0.000875,99376.880000,25.700000,169.122831,0.021409
-0.230557,-0.131616,-0.012966,-0.001013,99376.880000,25.700000,169.122831,0.021409
-0.247450,-0.140026,-0.014375,-0.001165,99376.880000,25.700000,169.122831,0.021409
-0.240291,-0.148277,-0.015872,-0.001332,99376.880000,25.700000,169.122831,0.021409
-0.230445,-0.156296,-0.017447,-0.001516,99376.880000,25.700000,169.122831,0.021409
-0.252424,-0.164026,-0.019104,-0.001718,99376.850000,25.700000,169.125456,0.024034
-0.232957,-0.171468,-0.020834,-0.001936,99376.850000,25.700000,169.125456,0.024034
-0.237715,-0.178561,-0.022636,-0.002174,99376.850000,25.700000,169.125456,0.024034
-0.245266,-0.185277,-0.024506,-0.002431,99376.850000,25.700000,169.125456,0.024034
-0.252178,-0.191668,-0.026438,-0.002707,99376.850000,25.700000,169.125456,0.024034
-0.235499,-0.197727,-0.028433,-0.003004,99376.850000,25.700000,169.125456,0.024034
-0.238005,-0.203384,-0.030486,-0.003322,99376.850000,25.700000,169.125456,0.024034
-0.271333,-0.208690,-0.032603,-0.003663,99376.770000,25.700000,169.132456,0.031034
-0.252240,-0.213761,-0.034765,-0.004026,99376.770000,25.700000,169.132456,0.031034
-0.266708,-0.218601,-0.036970,-0.004410,99376.770000,25.700000,169.132456,0.031034
-0.290482,-0.223275,-0.039224,-0.004817,99376.770000,25.700000,169.132456,0.031034
-0.266765,-0.227852,-0.041547,-0.005253,99376.770000,25.700000,169.132456,0.031034
-0.271622,-0.232256,-0.043894,-0.005708,99376.770000,25.700000,169.132456,0.031034
-0.283691,-0.236465,-0.046349,-0.006202,99376.770000,25.700000,169.132456,0.031034
-0.273717,-0.240509,-0.048814,-0.006715,99376.770000,25.700000,169.132456,0.031034
-0.290486,-0.244394,-0.051302,-0.007250,99376.770000,25.700000,169.132456,0.031034
-0.295414,-0.248170,-0.053806,-0.007806,99376.770000,25.700000,169.132456,0.031034
-0.292746,-0.251874,-0.056348,-0.008387,99376.770000,25.700000,169.132456,0.031034
-0.297704,-0.255490,-0.058931,-0.008996,99376.770000,25.700000,169.132456,0.031034
-0.304698,-0.259029,-0.061546,-0.009630,99376.750000,25.700000,169.134206,0.032784
-0.314372,-0.262537,-0.064215,-0.010297,99376.750000,25.700000,169.134206,0.032784
-0.338438,-0.266102,-0.066902,-0.010986,99376.750000,25.700000,169.134206,0.032784
-0.312009,-0.269758,-0.069637,-0.011706,99376.750000,25.700000,169.134206,0.032784
-0.319226,-0.273407,-0.072415,-0.012456,99376.750000,25.700000,169.134206,0.032784
-0.345527,-0.277049,-0.075309,-0.013258,99376.750000,25.700000,169.134206,0.032784
-0.350388,-0.280804,-0.078168,-0.014068,99376.690000,25.700000,169.139456,0.038034
-0.340700,-0.284683,-0.081038,-0.014899,99376.690000,25.700000,169.139456,0.038034
-0.384123,-0.288701,-0.084062,-0.015796,99376.690000,25.700000,169.139456,0.038034
-0.352587,-0.292910,-0.087016,-0.016688,99376.690000,25.700000,169.139456,0.038034
-0.343212,-0.297176,-0.090016,-0.017612,99376.690000,25.700000,169.139456,0.038034
-0.367055,-0.301389,-0.093103,-0.018582,99376.690000,25.700000,169.139456,0.038034
-0.383939,-0.305646,-0.096189,-0.019568,99376.690000,25.700000,169.139456,0.038034
-0.367168,-0.309998,-0.099324,-0.020589,99376.720000,25.700000,169.136831,0.035409
-0.403311,-0.314437,-0.102502,-0.021640,99376.720000,25.700000,169.136831,0.035409
-0.374485,-0.318973,-0.105724,-0.022725,99376.720000,25.700000,169.136831,0.035409
-0.383843,-0.323521,-0.109041,-0.023860,99376.720000,25.700000,169.136831,0.035409
-0.410329,-0.328075,-0.112354,-0.025011,99376.720000,25.700000,169.136831,0.035409
-0.395822,-0.332705,-0.115726,-0.026201,99376.720000,25.700000,169.136831,0.035409
-0.381468,-0.337316,-0.119138,-0.027423,99376.850000,25.700000,169.125456,0.024034
-0.431782,-0.341885,-0.122587,-0.028677,99376.850000,25.700000,169.125456,0.024034
-0.405735,-0.346517,-0.126132,-0.029986,99376.850000,25.700000,169.125456,0.024034
-0.412715,-0.351170,-0.129693,-0.031319,99376.850000,25.700000,169.125456,0.024034
-0.441424,-0.355839,-0.133283,-0.032682,99376.850000,25.700000,169.125456,0.024034
-0.434285,-0.360611,-0.136932,-0.034086,99376.850000,25.700000,169.125456,0.024034
-0.463056,-0.365530,-0.140627,-0.035526,99376.850000,25.700000,169.125456,0.024034
-0.472371,-0.370671,-0.144370,-0.037003,99376.850000,25.700000,169.125456,0.024034
-0.467494,-0.376056,-0.148169,-0.038519,99376.850000,25.700000,169.125456,0.024034
-0.472500,-0.381613,-0.152046,-0.040084,99376.850000,25.700000,169.125456,0.024034
-0.496558,-0.387335,-0.155959,-0.041679,99376.850000,25.700000,169.125456,0.024034
-0.496357,-0.393272,-0.159924,-0.043311,99376.850000,25.700000,169.125456,0.024034
-0.489273,-0.399377,-0.163999,-0.045005,99376.850000,25.700000,169.125456,0.024034
-0.493992,-0.405549,-0.168094,-0.046723,99376.800000,25.700000,169.129831,0.028409
-0.488963,-0.411714,-0.172247,-0.048481,99376.800000,25.700000,169.129831,0.028409
-0.501062,-0.417830,-0.176465,-0.050285,99376.800000,25.700000,169.129831,0.028409
-0.499093,-0.423888,-0.180741,-0.052129,99376.800000,25.700000,169.129831,0.028409
-0.498751,-0.429856,-0.185123,-0.054039,99376.800000,25.700000,169.129831,0.028409
-0.513153,-0.435717,-0.189650,-0.056033,99376.800000,25.700000,169.129831,0.028409
-0.515408,-0.441503,-0.194107,-0.058015,99376.690000,25.700000,169.139456,0.038034
-0.520247,-0.447225,-0.198616,-0.060040,99376.690000,25.700000,169.139456,0.038034
-0.505807,-0.452831,-0.203181,-0.062111,99376.690000,25.700000,169.139456,0.038034
-0.524975,-0.458274,-0.207809,-0.064233,99376.690000,25.700000,169.139456,0.038034
-0.515522,-0.463556,-0.212490,-0.066402,99376.690000,25.700000,169.139456,0.038034
-0.491675,-0.468595,-0.217227,-0.068622,99376.690000,25.700000,169.139456,0.038034
-0.525187,-0.473319,-0.222008,-0.070889,99376.550000,25.700000,169.151706,0.050284
-0.505965,-0.477781,-0.226827,-0.073201,99376.550000,25.700000,169.151706,0.050284
-0.510949,-0.481975,-0.231688,-0.075563,99376.550000,25.700000,169.151706,0.050284
-0.489161,-0.485823,-0.236630,-0.077994,99376.550000,25.700000,169.151706,0.050284
-0.508651,-0.489290,-0.241608,-0.080478,99376.550000,25.700000,169.151706,0.050284
-0.527666,-0.492479,-0.247037,-0.083231,99376.550000,25.700000,169.151706,0.050284
-0.510742,-0.495492,-0.252605,-0.086101,99376.370000,25.700000,169.167456,0.066034
-0.484320,-0.498227,-0.258223,-0.089044,99376.370000,25.700000,169.167456,0.066034
-0.472418,-0.500503,-0.263793,-0.092011,99376.370000,25.700000,169.167456,0.066034
-0.505954,-0.502320,-0.269441,-0.095073,99376.370000,25.700000,169.167456,0.066034
-0.510837,-0.503862,-0.275021,-0.098149,99376.370000,25.700000,169.167456,0.066034
-0.496245,-0.505220,-0.280756,-0.101369,99376.370000,25.700000,169.167456,0.066034
-0.472514,-0.506292,-0.286361,-0.104570,99376.260000,25.700000,169.177081,0.075659
-0.479908,-0.506977,-0.292051,-0.107880,99376.260000,25.700000,169.177081,0.075659
-0.479636,-0.507298,-0.297689,-0.111219,99376.260000,25.700000,169.177081,0.075659
-0.503487,-0.507372,-0.303336,-0.114627,99376.260000,25.700000,169.177081,0.075659
-0.494188,-0.507321,-0.309017,-0.118119,99376.260000,25.700000,169.177081,0.075659
-0.484397,-0.507153,-0.314684,-0.121667,99376.260000,25.700000,169.177081,0.075659
-0.482030,-0.506809,-0.320468,-0.125357,99376.260000,25.700000,169.177081,0.075659
-0.482116,-0.506284,-0.326021,-0.128964,99376.260000,25.700000,169.177081,0.075659
-0.501831,-0.505646,-0.331698,-0.132720,99376.260000,25.700000,169.177081,0.075659
-0.484429,-0.504969,-0.337313,-0.136502,99376.260000,25.700000,169.177081,0.075659
-0.474804,-0.504207,-0.342946,-0.140365,99376.260000,25.700000,169.177081,0.075659
-0.491614,-0.503331,-0.348613,-0.144322,99376.260000,25.700000,169.177081,0.075659
-0.470162,-0.502370,-0.354213,-0.148301,99376.040000,25.700000,169.196331,0.094909
-0.477059,-0.501300,-0.359832,-0.152366,99376.040000,25.700000,169.196331,0.094909
-0.477251,-0.500127,-0.365412,-0.156474,99376.040000,25.700000,169.196331,0.094909
-0.477348,-0.498894,-0.371045,-0.160695,99376.040000,25.700000,169.196331,0.094909
-0.496457,-0.497665,-0.376648,-0.164968,99376.040000,25.700000,169.196331,0.094909
-0.486820,-0.496521,-0.382502,-0.169511,99375.940000,25.700000,169.205081,0.103659
-0.482017,-0.495448,-0.387964,-0.173818,99375.940000,25.700000,169.205081,0.103659
-0.491781,-0.494425,-0.393283,-0.178078,99375.940000,25.700000,169.205081,0.103659
-0.510805,-0.493534,-0.398813,-0.182578,99375.940000,25.700000,169.205081,0.103659
-0.510609,-0.492879,-0.404317,-0.187124,99375.940000,25.700000,169.205081,0.103659
-0.503650,-0.492462,-0.409903,-0.191805,99375.940000,25.700000,169.205081,0.103659
-0.477091,-0.492160,-0.415332,-0.196416,99375.700000,25.700000,169.226081,0.124659
-0.496618,-0.491864,-0.420924,-0.201234,99375.700000,25.700000,169.226081,0.124659
-0.477518,-0.491561,-0.426233,-0.205866,99375.700000,25.700000,169.226081,0.124659
-0.484392,-0.491227,-0.431769,-0.210763,99375.700000,25.700000,169.226081,0.124659
-0.506146,-0.490908,-0.437323,-0.215742,99375.700000,25.700000,169.226081,0.124659
-0.515411,-0.490746,-0.442736,-0.220655,99375.700000,25.700000,169.226081,0.124659
-0.484398,-0.490743,-0.448358,-0.225824,99375.690000,25.700000,169.226956,0.125534
-0.475146,-0.490731,-0.453702,-0.230794,99375.690000,25.700000,169.226956,0.125534
-0.479678,-0.490607,-0.459338,-0.236103,99375.690000,25.700000,169.226956,0.125534
-0.513266,-0.490464,-0.464790,-0.241300,99375.690000,25.700000,169.226956,0.125534
-0.493879,-0.490431,-0.470349,-0.246663,99375.690000,25.700000,169.226956,0.125534
-0.508548,-0.490515,-0.475644,-0.251826,99375.690000,25.700000,169.226956,0.125534
-0.522749,-0.490756,-0.481127,-0.257232,99375.690000,25.700000,169.226956,0.125534
-0.472863,-0.491116,-0.486642,-0.262728,99375.690000,25.700000,169.226956,0.125534
-0.491517,-0.491418,-0.492147,-0.268272,99375.690000,25.700000,169.226956,0.125534
-0.477311,-0.491604,-0.497642,-0.273865,99375.690000,25.700000,169.226956,0.125534
-0.482294,-0.491675,-0.503094,-0.279473,99375.690000,25.700000,169.226956,0.125534
-0.493863,-0.491664,-0.508659,-0.285262,99375.570000,25.700000,169.237456,0.136034
-0.487122,-0.491632,-0.514118,-0.291002,99375.570000,25.700000,169.237456,0.136034
-0.503540,-0.491616,-0.519692,-0.296926,99375.570000,25.700000,169.237456,0.136034
-0.484272,-0.491631,-0.525091,-0.302721,99375.570000,25.700000,169.237456,0.136034
-0.491606,-0.491637,-0.530587,-0.308684,99375.570000,25.700000,169.237456,0.136034
-0.498751,-0.491641,-0.536201,-0.314838,99375.570000,25.700000,169.237456,0.136034
-0.491617,-0.491679,-0.541617,-0.320835,99375.290000,25.700000,169.261957,0.160535
-0.472583,-0.491682,-0.547141,-0.327012,99375.290000,25.700000,169.261957,0.160535
-0.484388,-0.491578,-0.552583,-0.333160,99375.290000,25.700000,169.261957,0.160535
-0.510895,-0.491455,-0.558132,-0.339493,99375.290000,25.700000,169.261957,0.160535
-0.503401,-0.491451,-0.563702,-0.345914,99375.290000,25.700000,169.261957,0.160535
-0.508342,-0.491589,-0.569108,-0.352202,99375.290000,25.700000,169.261957,0.160535
-0.491718,-0.491816,-0.574470,-0.358494,99375.030000,25.700000,169.284707,0.183285
-0.501312,-0.492074,-0.579453,-0.364388,99375.030000,25.700000,169.284707,0.183285
-0.482368,-0.492318,-0.584417,-0.370305,99375.030000,25.700000,169.284707,0.183285
-0.482038,-0.492480,-0.589400,-0.376293,99375.030000,25.700000,169.284707,0.183285
-0.498738,-0.492561,-0.594371,-0.382317,99375.030000,25.700000,169.284707,0.183285
-0.498972,-0.492652,-0.599352,-0.388402,99375.030000,25.700000,169.284707,0.183285
-0.503567,-0.492800,-0.604328,-0.394529,99374.840000,25.700000,169.301332,0.199910
-0.505974,-0.493025,-0.609311,-0.400713,99374.840000,25.700000,169.301332,0.199910
-0.501146,-0.493325,-0.614301,-0.406952,99374.840000,25.700000,169.301332,0.199910
-0.505778,-0.493681,-0.619294,-0.413240,99374.840000,25.700000,169.301332,0.199910
-0.496477,-0.494072,-0.624479,-0.419821,99374.840000,25.700000,169.301332,0.199910
-0.494051,-0.494449,-0.629503,-0.426243,99374.840000,25.700000,169.301332,0.199910
-0.496469,-0.494785,-0.634513,-0.432694,99374.840000,25.700000,169.301332,0.199910
-0.479602,-0.495046,-0.639526,-0.439194,99374.840000,25.700000,169.301332,0.199910
-0.498609,-0.495211,-0.644541,-0.445747,99374.840000,25.700000,169.301332,0.199910
-0.491790,-0.495326,-0.649554,-0.452347,99374.840000,25.700000,169.301332,0.199910
-0.491535,-0.495408,-0.654585,-0.459019,99374.840000,25.700000,169.301332,0.199910
-0.484479,-0.495426,-0.659596,-0.465717,99374.840000,25.700000,169.301332,0.199910
-0.489108,-0.495366,-0.664593,-0.472445,99374.840000,25.700000,169.301332,0.199910
-0.475033,-0.495211,-0.669606,-0.479250,99374.550000,25.700000,169.326708,0.225286
-0.498836,-0.494976,-0.674608,-0.486093,99374.550000,25.700000,169.326708,0.225286
-0.511131,-0.494781,-0.679822,-0.493284,99374.550000,25.700000,169.326708,0.225286
-0.496367,-0.494702,-0.684830,-0.500241,99374.550000,25.700000,169.326708,0.225286
-0.460709,-0.494600,-0.689823,-0.507231,99374.550000,25.700000,169.326708,0.225286
-0.503619,-0.494378,-0.694828,-0.514291,99374.550000,25.700000,169.326708,0.225286
-0.482363,-0.494120,-0.699826,-0.521394,99374.200000,25.700000,169.357334,0.255911
-0.506245,-0.493893,-0.704845,-0.528582,99374.200000,25.700000,169.357334,0.255911
-0.503619,-0.493749,-0.709827,-0.535770,99374.200000,25.700000,169.357334,0.255911
-0.474794,-0.493656,-0.714869,-0.543098,99374.200000,25.700000,169.357334,0.255911
-0.501171,-0.493527,-0.719852,-0.550391,99374.200000,25.700000,169.357334,0.255911
-0.501207,-0.493426,-0.724829,-0.557726,99374.200000,25.700000,169.357334,0.255911
-0.486783,-0.493377,-0.729809,-0.565118,99374.200000,25.700000,169.357334,0.255911
-0.527660,-0.493403,-0.734800,-0.572576,99373.800000,25.700000,169.392334,0.290912
-0.479584,-0.493539,-0.739793,-0.580086,99373.800000,25.700000,169.392334,0.290912
-0.508293,-0.493706,-0.744767,-0.587615,99373.800000,25.700000,169.392334,0.290912
-0.489418,-0.493876,-0.749749,-0.595203,99373.800000,25.700000,169.392334,0.290912
-0.503571,-0.494060,-0.754741,-0.602853,99373.800000,25.700000,169.392334,0.290912
-0.527241,-0.494331,-0.759729,-0.610545,99373.800000,25.700000,169.392334,0.290912
-0.498822,-0.494754,-0.764724,-0.618291,99373.440000,25.700000,169.423835,0.322413
-0.513128,-0.495260,-0.769725,-0.626088,99373.440000,25.700000,169.423835,0.322413
-0.494043,-0.495789,-0.774747,-0.633961,99373.440000,25.700000,169.423835,0.322413
-0.513479,-0.496322,-0.779761,-0.641864,99373.440000,25.700000,169.423835,0.322413
-0.498811,-0.496866,-0.784862,-0.649948,99373.440000,25.700000,169.423835,0.322413
-0.506355,-0.497408,-0.789900,-0.657974,99373.440000,25.700000,169.423835,0.322413
-0.496399,-0.497921,-0.794933,-0.666035,99373.440000,25.700000,169.423835,0.322413
-0.501389,-0.498388,-0.799963,-0.674134,99373.440000,25.700000,169.423835,0.322413
-0.496190,-0.498797,-0.804997,-0.682283,99373.440000,25.700000,169.423835,0.322413
-0.482452,-0.499107,-0.810040,-0.690493,99373.440000,25.700000,169.423835,0.322413
-0.503521,-0.499301,-0.815088,-0.698760,99373.440000,25.700000,169.423835,0.322413
-0.460413,-0.499357,-0.820126,-0.707059,99373.440000,25.700000,169.423835,0.322413
-0.510725,-0.499260,-0.825171,-0.715423,99373.440000,25.700000,169.423835,0.322413
-0.499020,-0.499137,-0.830216,-0.723840,99373.090000,25.700000,169.454461,0.353039
-0.524989,-0.499118,-0.835262,-0.732309,99373.090000,25.700000,169.454461,0.353039
-0.503651,-0.499234,-0.840337,-0.740879,99373.090000,25.700000,169.454461,0.353039
-0.510822,-0.499443,-0.845378,-0.749437,99373.090000,25.700000,169.454461,0.353039
-0.501523,-0.499693,-0.850415,-0.758034,99373.090000,25.700000,169.454461,0.353039
-0.481998,-0.499904,-0.855457,-0.766687,99373.090000,25.700000,169.454461,0.353039
-0.482016,-0.499963,-0.860499,-0.775391,99372.560000,25.700000,169.500838,0.399416
-0.510548,-0.499913,-0.865542,-0.784147,99372.560000,25.700000,169.500838,0.399416
-0.537196,-0.499965,-0.870592,-0.792966,99372.560000,25.700000,169.500838,0.399416
-0.489213,-0.500185,-0.875644,-0.801836,99372.560000,25.700000,169.500838,0.399416
-0.503487,-0.500420,-0.880701,-0.810762,99372.560000,25.700000,169.500838,0.399416
-0.501237,-0.500613,-0.885781,-0.819775,99372.560000,25.700000,169.500838,0.399416
-0.496457,-0.500781,-0.891035,-0.829153,99372.180000,25.700000,169.534089,0.432667
-0.496206,-0.500896,-0.896095,-0.838230,99372.180000,25.700000,169.534089,0.432667
-0.518319,-0.501005,-0.901188,-0.847418,99372.180000,25.700000,169.534089,0.432667
-0.491518,-0.501147,-0.906243,-0.856583,99372.180000,25.700000,169.534089,0.432667
-0.481839,-0.501220,-0.911294,-0.865793,99372.180000,25.700000,169.534089,0.432667
-0.539626,-0.501259,-0.916368,-0.875093,99372.180000,25.700000,169.534089,0.432667
-0.520249,-0.501473,-0.921438,-0.884437,99371.700000,25.700000,169.576091,0.474669
-0.500944,-0.501836,-0.926508,-0.893821,99371.700000,25.700000,169.576091,0.474669
-0.515541,-0.502223,-0.931592,-0.903278,99371.700000,25.700000,169.576091,0.474669
-0.477077,-0.502558,-0.936668,-0.912764,99371.700000,25.700000,169.576091,0.474669
-0.472276,-0.502689,-0.941744,-0.922299,99371.700000,25.700000,169.576091,0.474669
-0.477653,-0.502539,-0.946893,-0.932027,99371.700000,25.700000,169.576091,0.474669
-0.429481,-0.502048,-0.952765,-0.943205,99371.700000,25.700000,169.576091,0.474669
-0.441422,-0.501080,-0.958124,-0.953480,99371.140000,25.700000,169.625093,0.523671
-0.429450,-0.499621,-0.963766,-0.964397,99371.140000,25.700000,169.625093,0.523671
-0.420119,-0.497700,-0.969304,-0.975212,99371.140000,25.700000,169.625093,0.523671
-0.407789,-0.495295,-0.974837,-0.986134,99371.140000,25.700000,169.625093,0.523671
-0.422036,-0.492447,-0.980341,-0.997122,99371.140000,25.700000,169.625093,0.523671
-0.417689,-0.489268,-0.986095,-1.008752,99371.140000,25.700000,169.625093,0.523671
