0.000000,0.000000,0.000000,97488.030000,487.440150
0.000000,0.000000,0.000000,97475.630000,779.829840
0.000000,0.000000,0.000000,97475.630000,899.784585
0.000000,0.000000,0.000000,97483.900000,946.141724
0.000000,0.000000,0.000000,97479.760000,963.850411
0.000000,0.000000,0.000000,97479.760000,970.616056
0.000000,0.000000,0.000000,97479.760000,973.200387
0.000000,0.000000,0.000000,97488.030000,974.238630
0.000000,0.000000,0.000000,97483.900000,974.609679
0.000000,0.000000,0.000000,97488.030000,974.776932
0.000000,0.000000,0.000000,97479.760000,974.789706
0.000000,0.000000,0.000000,97483.900000,974.820171
0.000000,0.000000,0.000000,97475.630000,974.780697
0.000000,0.000000,0.000000,97479.760000,974.791143
0.000000,0.000000,0.000000,97471.500000,974.744084
0.000000,0.000000,0.000000,97479.760000,974.777159
0.000000,0.000000,0.000000,97488.030000,974.840904
0.000000,0.000000,0.000000,97471.500000,974.763091
0.000000,0.000000,0.000000,97475.630000,974.758894
0.000000,0.000000,0.000000,97471.500000,974.731766
0.000000,0.000000,0.000000,97479.760000,974.772454
0.000000,0.000000,0.000000,97479.760000,974.787995
0.000000,0.000000,0.000000,97479.760000,974.793931
0.000000,0.000000,0.000000,97475.630000,974.770674
0.000000,0.000000,0.000000,97471.500000,974.736266
0.000000,0.000000,0.000000,97479.760000,974.774172
0.000000,0.000000,0.000000,97479.760000,974.788651
0.000000,0.000000,0.000000,97467.360000,974.717546
0.000000,0.000000,0.000000,97479.760000,974.767022
0.000000,0.000000,0.000000,97479.760000,974.785920
0.000000,0.000000,0.000000,97475.630000,974.767614
0.000000,0.000000,0.000000,97479.760000,974.786146
0.000000,0.000000,0.000000,97479.760000,974.793225
0.000000,0.000000,0.000000,97471.500000,974.744879
0.000000,0.000000,0.000000,97488.030000,974.828574
0.000000,0.000000,0.000000,97483.900000,974.835018
0.000000,0.000000,0.000000,97471.500000,974.760843
0.000000,0.000000,0.000000,97471.500000,974.732510
0.000000,0.000000,0.000000,97471.500000,974.721688
0.000000,0.000000,0.000000,97483.900000,974.794191
0.000000,0.000000,0.000000,97479.760000,974.796298
0.000000,0.000000,0.000000,97479.760000,974.797103
0.000000,0.000000,0.000000,97479.760000,974.797410
0.000000,0.000000,0.000000,97479.760000,974.797527
0.000000,0.000000,0.000000,97475.630000,974.772047
0.000000,0.000000,0.000000,97471.500000,974.736790
0.000000,0.000000,0.000000,97483.900000,974.799959
0.000000,0.000000,0.000000,97475.630000,974.772976
0.000000,0.000000,0.000000,97479.760000,974.788195
0.000000,0.000000,0.000000,97479.760000,974.794007
0.000000,0.000000,0.000000,97467.360000,974.719592
0.000000,0.000000,0.000000,97475.630000,974.742279
0.000000,0.000000,0.000000,97479.760000,974.776469
0.000000,0.000000,0.000000,97479.760000,974.789529
0.000000,0.000000,0.000000,97488.030000,974.845628
0.000000,0.000000,0.000000,97475.630000,974.790420
0.000000,0.000000,0.000000,97467.360000,974.718221
0.000000,0.000000,0.000000,97483.900000,974.792867
0.000000,0.000000,0.000000,97488.030000,974.846903
0.000000,0.000000,0.000000,97475.630000,974.790907
0.000000,0.000000,0.000000,97475.630000,974.769519
0.000000,0.000000,0.000000,97479.760000,974.786874
0.000000,0.000000,0.000000,97471.500000,974.742453
0.000000,0.000000,0.000000,97483.900000,974.802122
0.000000,0.000000,0.000000,97475.630000,974.773803
0.000000,0.000000,0.000000,97475.630000,974.762985
0.000000,0.000000,0.000000,97479.760000,974.784378
0.000000,0.000000,0.000000,97483.900000,974.818136
0.000000,0.000000,0.000000,97492.160000,974.882080
0.000000,0.000000,0.000000,97479.760000,974.829869
0.000000,0.000000,0.000000,97475.630000,974.784401
0.000000,0.000000,0.000000,97488.030000,974.843670
0.000000,0.000000,0.000000,97483.900000,974.840784
0.000000,0.000000,0.000000,97475.630000,974.788570
0.000000,0.000000,0.000000,97483.900000,974.819737
0.000000,0.000000,0.000000,97479.760000,974.806056
0.000000,0.000000,0.000000,97475.630000,974.775305
0.000000,0.000000,0.000000,97479.760000,974.789084
0.000000,0.000000,0.000000,97483.900000,974.819934
0.000000,0.000000,0.000000,97479.760000,974.806131
0.000000,0.000000,0.000000,97479.760000,974.800858
0.000000,0.000000,0.000000,97467.360000,974.722208
0.000000,0.000000,0.000000,97479.760000,974.768803
0.000000,0.000000,0.000000,97475.630000,974.761076
0.000000,0.000000,0.000000,97475.630000,974.758124
0.000000,0.000000,0.000000,97483.900000,974.808108
0.000000,0.000000,0.000000,97479.760000,974.801614
0.000000,0.000000,0.000000,97475.630000,974.773608
0.000000,0.000000,0.000000,97479.760000,974.788436
0.000000,0.000000,0.000000,97479.760000,974.794100
0.000000,0.000000,0.000000,97479.760000,974.796263
0.000000,0.000000,0.000000,97479.760000,974.797089
0.000000,0.000000,0.000000,97488.030000,974.848516
0.000000,0.000000,0.000000,97475.630000,974.791524
0.000000,0.000000,0.000000,97475.630000,974.769754
0.000000,0.000000,0.000000,97475.630000,974.761439
0.000000,0.000000,0.000000,97471.500000,974.732738
0.000000,0.000000,0.000000,97488.030000,974.823936
0.000000,0.000000,0.000000,97479.760000,974.807660
0.000000,0.000000,0.000000,97475.630000,974.775918
0.000000,0.000000,0.000000,97479.760000,974.789318
0.000000,0.000000,0.000000,97483.900000,974.820023
0.000000,0.000000,0.000000,97475.630000,974.780640
0.000000,0.000000,0.000000,97475.630000,974.765597
0.000000,0.000000,0.000000,97479.760000,974.785376
0.000000,0.000000,0.000000,97483.900000,974.818517
0.000000,0.000000,0.000000,97479.760000,974.805590
0.000000,0.000000,0.000000,97496.300000,974.902875
0.000000,0.000000,0.000000,97483.900000,974.863398
0.000000,0.000000,0.000000,97483.900000,974.848319
0.000000,0.000000,0.000000,97479.760000,974.816973
0.000000,0.000000,0.000000,97488.030000,974.856111
0.000000,0.000000,0.000000,97479.760000,974.819949
0.000000,0.000000,0.000000,97479.760000,974.806137
0.000000,0.000000,0.000000,97488.030000,974.851972
0.000000,0.000000,0.000000,97483.900000,974.843955
0.000000,0.000000,0.000000,97475.630000,974.789781
0.000000,0.000000,0.000000,97483.900000,974.820200
0.000000,0.000000,0.000000,97483.900000,974.831819
0.000000,0.000000,0.000000,97479.760000,974.810671
0.000000,0.000000,0.000000,97488.030000,974.853704
0.000000,0.000000,0.000000,97479.760000,974.819030
0.000000,0.000000,0.000000,97488.030000,974.856897
0.000000,0.000000,0.000000,97492.160000,974.896886
0.000000,0.000000,0.000000,97488.030000,974.886635
0.000000,0.000000,0.000000,97479.760000,974.831608
0.000000,0.000000,0.000000,97483.900000,974.836177
0.000000,0.000000,0.000000,97488.030000,974.863446
0.000000,0.000000,0.000000,97479.760000,974.822751
0.000000,0.000000,0.000000,97479.760000,974.807207
0.000000,0.000000,0.000000,97471.500000,974.750220
0.000000,0.000000,0.000000,97479.760000,974.779502
0.000000,0.000000,0.000000,97479.760000,974.790687
0.000000,0.000000,0.000000,97488.030000,974.846071
0.000000,0.000000,0.000000,97471.500000,974.765065
0.000000,0.000000,0.000000,97492.160000,974.861809
0.000000,0.000000,0.000000,97479.760000,974.822126
0.000000,0.000000,0.000000,97488.030000,974.858079
0.000000,0.000000,0.000000,97488.030000,974.871812
0.000000,0.000000,0.000000,97479.760000,974.825947
0.000000,0.000000,0.000000,97488.030000,974.859539
0.000000,0.000000,0.000000,97492.160000,974.897895
0.000000,0.000000,0.000000,97471.500000,974.784860
0.000000,0.000000,0.000000,97483.900000,974.818320
0.000000,0.000000,0.000000,97488.030000,974.856626
0.000000,0.000000,0.000000,97479.760000,974.820146
0.000000,0.000000,0.000000,97483.900000,974.831798
0.000000,0.000000,0.000000,97492.160000,974.887299
0.000000,0.000000,0.000000,97488.030000,974.882973
0.000000,0.000000,0.000000,97483.900000,974.855796
0.000000,0.000000,0.000000,97475.630000,974.794304
0.000000,0.000000,0.000000,97479.760000,974.796341
0.000000,0.000000,0.000000,97492.160000,974.873755
0.000000,0.000000,0.000000,97488.030000,974.877800
0.000000,0.000000,0.000000,97479.760000,974.828234
0.000000,0.000000,0.000000,97483.900000,974.834888
0.000000,0.000000,0.000000,97483.900000,974.837429
0.000000,0.000000,0.000000,97483.900000,974.838400
0.000000,0.000000,0.000000,97479.760000,974.813184
0.000000,0.000000,0.000000,97479.760000,974.803553
0.000000,0.000000,0.000000,97488.030000,974.850985
0.000000,0.000000,0.000000,97479.760000,974.817991
0.000000,0.000000,0.000000,97488.030000,974.856500
0.000000,0.000000,0.000000,97488.030000,974.871209
0.000000,0.000000,0.000000,97479.760000,974.825716
0.000000,0.000000,0.000000,97483.900000,974.833926
0.000000,0.000000,0.000000,97479.760000,974.811475
0.000000,0.000000,0.000000,97488.030000,974.854011
0.000000,0.000000,0.000000,97483.900000,974.844734
0.000000,0.000000,0.000000,97479.760000,974.815604
0.000000,0.000000,0.000000,97475.630000,974.778952
0.000000,0.000000,0.000000,97479.760000,974.790477
0.000000,0.000000,0.000000,97479.760000,974.794879
0.000000,0.000000,0.000000,97483.900000,974.822147
0.000000,0.000000,0.000000,97479.760000,974.806976
0.000000,0.000000,0.000000,97488.030000,974.852293
0.000000,0.000000,0.000000,97479.760000,974.818491
0.000000,0.000000,0.000000,97488.030000,974.856691
0.000000,0.000000,0.000000,97488.030000,974.871282
0.000000,0.000000,0.000000,97488.030000,974.876855
0.000000,0.000000,0.000000,97479.760000,974.827873
0.000000,0.000000,0.000000,97483.900000,974.834750
0.000000,0.000000,0.000000,97479.760000,974.811790
0.000000,0.000000,0.000000,97483.900000,974.828607
0.000000,0.000000,0.000000,97475.630000,974.783919
0.000000,0.000000,0.000000,97483.900000,974.817961
0.000000,0.000000,0.000000,97475.630000,974.779852
0.000000,0.000000,0.000000,97479.760000,974.790821
0.000000,0.000000,0.000000,97492.160000,974.871647
0.000000,0.000000,0.000000,97488.030000,974.876995
0.000000,0.000000,0.000000,97475.630000,974.802401
0.000000,0.000000,0.000000,97475.630000,974.773909
0.000000,0.000000,0.000000,97488.030000,974.839662
0.000000,0.000000,0.000000,97479.760000,974.813666
0.000000,0.000000,0.000000,97488.030000,974.854848
0.000000,0.000000,0.000000,97492.160000,974.896103
0.000000,0.000000,0.000000,97483.900000,974.860811
0.000000,0.000000,0.000000,97483.900000,974.847331
0.000000,0.000000,0.000000,97488.030000,974.867707
0.000000,0.000000,0.000000,97488.030000,974.875490
0.000000,0.000000,0.000000,97479.760000,974.827351
0.000000,0.000000,0.000000,97483.900000,974.834551
0.000000,0.000000,0.000000,97479.760000,974.811714
0.000000,0.000000,0.000000,97488.030000,974.854102
0.000000,0.000000,0.000000,97483.900000,974.844769
0.000000,0.000000,0.000000,97496.300000,974.917840
0.000000,0.000000,0.000000,97488.030000,974.894639
0.000000,0.000000,0.000000,97475.630000,974.809141
0.000000,0.000000,0.000000,97488.030000,974.853120
0.000000,0.000000,0.000000,97483.900000,974.844393
0.000000,0.000000,0.000000,97483.900000,974.841060
0.000000,0.000000,0.000000,97483.900000,974.839787
0.000000,0.000000,0.000000,97479.760000,974.813714
0.000000,0.000000,0.000000,97479.760000,974.803755
0.000000,0.000000,0.000000,97483.900000,974.825538
0.000000,0.000000,0.000000,97492.160000,974.884907
0.000000,0.000000,0.000000,97479.760000,974.830948
0.000000,0.000000,0.000000,97479.760000,974.810338
0.000000,0.000000,0.000000,97479.760000,974.802465
0.000000,0.000000,0.000000,97479.760000,974.799458
0.000000,0.000000,0.000000,97492.160000,974.874946
0.000000,0.000000,0.000000,97483.900000,974.852730
0.000000,0.000000,0.000000,97496.300000,974.920881
0.000000,0.000000,0.000000,97488.030000,974.895800
0.000000,0.000000,0.000000,97488.030000,974.886221
